id	answer
Al-en-01_1249	D
Al-en-01_1250	C
Al-en-01_1251	C
Al-en-01_1252	D
Al-en-01_1253	C
Al-en-01_1254	C
Al-en-01_1255	C
Al-en-01_1256	C
Al-en-01_1257	B
Al-en-01_1258	D
Al-en-01_1259	D
Al-en-01_1260	D
Al-en-01_1261	C
Al-en-01_1262	C
Al-en-01_1263	D
Al-en-01_1264	D
Al-en-01_1265	C
Al-en-01_1266	C
Al-en-01_1267	D
Al-en-01_1268	C
Al-en-01_1269	C
Al-en-01_1270	C
Al-en-01_1271	C
Al-en-01_1272	B
Al-en-01_1273	D
Al-en-01_1274	D
Al-en-01_1275	C
Al-en-01_1276	C
Al-en-01_1277	D
Al-en-01_1278	C
Al-en-01_1279	C
Al-en-01_1280	C
Al-en-01_1281	C
Al-en-01_1282	B
Al-en-01_1283	D
Al-en-01_1284	C
Al-en-01_1285	C
Al-en-01_1286	C
Al-en-01_1287	C
Al-en-01_1288	B
Al-en-01_1289	C
Al-en-01_1290	C
Al-en-01_1291	B
Al-en-01_1292	B
Al-en-01_1293	A
Al-en-01_1294	A
Al-en-01_1295	A
Al-en-01_1296	A
Al-en-01_1297	A
Al-en-01_1298	A
Al-en-01_1299	A
Al-en-01_1300	A
Al-en-01_1301	A
Al-en-01_1302	A
Al-en-01_1303	A
Al-en-01_1304	A
Al-en-01_1305	A
Al-en-01_1306	A
Al-en-01_1307	A
Al-en-01_1308	A
Al-en-01_1309	A
Al-en-01_1310	A
Al-en-01_1311	A
Al-en-01_1312	A
Al-en-01_1313	A
Al-en-01_1314	A
Al-en-01_1315	A
Al-en-01_1316	A
Al-en-01_1317	A
Al-en-01_1318	A
Al-en-01_1319	A
Al-en-01_1320	A
Al-en-01_1321	A
Al-en-01_1322	A
Al-en-01_1323	A
Al-en-01_1324	A
Al-en-01_1325	A
Al-en-01_1326	A
Al-en-01_1327	A
Al-en-01_1328	A
Al-en-01_1329	A
Al-en-01_1330	A
Al-en-01_1331	A
Al-en-01_1332	A
Al-en-01_1333	A
Al-en-01_1334	A
Al-en-01_1335	A
Al-en-01_1336	A
Al-en-01_1337	A
Al-en-01_1338	A
Al-en-01_1339	A
Al-en-01_1340	A
Al-en-01_1341	A
Al-en-01_1342	A
Al-en-01_1343	A
Al-en-01_1344	A
Al-en-01_1345	A
Al-en-01_1346	A
Al-en-01_1347	A
Al-en-01_1348	A
Al-en-01_1349	A
Al-en-01_1350	A
Al-en-01_1351	A
Al-en-01_1352	A
Al-en-01_1353	A
Al-en-01_1354	A
Al-en-01_1355	A
Al-en-01_1356	A
Al-en-01_1357	A
Al-en-01_1358	A
Al-en-01_1359	A
Al-en-01_1360	A
Al-en-01_1361	A
Al-en-01_1362	A
Al-en-01_1363	A
Al-en-01_1364	A
Al-en-01_1365	A
Al-en-01_1366	A
Al-en-01_1367	A
Al-en-01_1368	A
Al-en-01_1369	A
Al-en-01_1370	A
Al-en-01_1371	A
Al-en-01_1372	A
Al-en-01_1373	A
Al-en-01_1374	A
Al-en-01_1375	A
Al-en-01_1376	A
Al-en-01_1377	A
Al-en-01_1378	B
Al-en-01_1379	A
Al-en-01_1380	A
Al-en-01_1381	A
Al-en-01_1382	A
Al-en-01_1383	A
Al-en-01_1384	B
Al-en-01_1385	A
Al-en-01_1386	A
Al-en-01_1387	A
Al-en-01_1388	A
Al-en-01_1389	A
Al-en-01_1390	B
Al-en-01_1391	B
Al-en-01_1392	B
Al-en-01_1393	B
Al-en-01_1394	B
Al-en-01_1395	A
Al-en-01_1396	A
Al-en-01_1397	A
Al-en-01_1398	A
Al-en-01_1399	A
Al-en-01_1400	A
Al-en-01_1401	A
Al-en-01_1402	A
Al-en-01_1403	A
Al-en-01_1404	A
Al-en-01_1405	B
Al-en-01_1406	A
Al-en-01_1407	A
Al-en-01_1408	A
Al-en-01_1409	A
Al-en-01_1410	A
Al-en-01_1411	B
Al-en-01_1412	B
Al-en-01_1413	B
Al-en-01_1414	B
Al-en-01_1415	B
Al-en-01_1416	A
Al-en-01_1417	A
Al-en-01_1418	A
Al-en-01_1419	A
Al-en-01_1420	A
Al-en-01_1421	A
Al-en-01_1422	A
Al-en-01_1423	A
Al-en-01_1424	A
Al-en-01_1425	A
Al-en-01_1426	B
Al-en-01_1427	B
Al-en-01_1428	B
Al-en-01_1429	B
Al-en-01_1430	B
Al-en-01_1431	A
Al-en-01_1432	A
Al-en-01_1433	A
Al-en-01_1434	A
Al-en-01_1435	A
Al-en-01_1436	A
Al-en-01_1437	A
Al-en-01_1438	A
Al-en-01_1439	A
Al-en-01_1440	A
Al-en-01_1441	B
Al-en-01_1442	B
Al-en-01_1443	B
Al-en-01_1444	B
Al-en-01_1445	B
Al-en-01_1446	B
Al-en-01_1447	B
Al-en-01_1448	B
Al-en-01_1449	B
Al-en-01_1450	B
Al-en-01_1451	A
Al-en-01_1452	A
Al-en-01_1453	A
Al-en-01_1454	A
Al-en-01_1455	A
Al-en-01_1456	A
Al-en-01_1457	A
Al-en-01_1458	A
Al-en-01_1459	A
Al-en-01_1460	A
Al-en-01_1461	D
Al-en-01_1462	D
Al-en-01_1463	C
Al-en-01_1464	C
Al-en-01_1465	C
Al-en-01_1466	C
Al-en-01_1467	C
Al-en-01_1468	D
Al-en-01_1469	C
Al-en-01_1470	C
Al-en-01_1471	C
Al-en-01_1472	C
Al-en-01_1473	C
Al-en-01_1474	C
Al-en-01_1475	C
Al-en-01_1476	C
Al-en-01_1477	C
Al-en-01_1478	C
Al-en-01_1479	B
Al-en-01_1480	B
Al-en-01_1481	B
Al-en-01_1482	B
Al-en-01_1483	B
Al-en-01_1484	B
Al-en-01_1485	B
Al-en-01_1486	B
Al-en-01_1487	B
Al-en-01_1488	B
Al-en-01_1489	D
Al-en-01_1490	C
Al-en-01_1491	C
Al-en-01_1492	C
Al-en-01_1493	C
Al-en-01_1494	C
Al-en-01_1495	C
Al-en-01_1496	C
Al-en-01_1497	C
Al-en-01_1498	C
Al-en-01_1499	C
Al-en-01_1500	B
Al-en-01_1501	B
Al-en-01_1502	B
Al-en-01_1503	B
Al-en-01_1504	B
Al-en-01_1505	B
Al-en-01_1506	B
Al-en-01_1507	B
Al-en-01_1508	B
Al-en-01_1509	B
Al-en-01_1510	C
Al-en-01_1511	C
Al-en-01_1512	C
Al-en-01_1513	C
Al-en-01_1514	C
Al-en-01_1515	B
Al-en-01_1516	B
Al-en-01_1517	B
Al-en-01_1518	B
Al-en-01_1519	B
Al-en-01_1520	B
Al-en-01_1521	B
Al-en-01_1522	B
Al-en-01_1523	B
Al-en-01_1524	B
Al-en-01_1525	B
Al-en-01_1526	B
Al-en-01_1527	B
Al-en-01_1528	B
Al-en-01_1529	B
Al-en-01_1530	B
Al-en-01_1531	B
Al-en-01_1532	B
Al-en-01_1533	B
Al-en-01_1534	B
Al-en-01_1535	A
Al-en-01_1536	A
Al-en-01_1537	A
Al-en-01_1538	A
Al-en-01_1539	A
Al-en-01_1540	A
Al-en-01_1541	A
Al-en-01_1542	A
Al-en-01_1543	A
Al-en-01_1544	A
Al-en-02_0	A
Al-en-02_1	A
Al-en-02_2	B
Al-en-02_3	A
Al-en-02_4	A
Al-en-02_5	B
Al-en-02_6	A
Al-en-02_7	B
Al-en-02_8	A
Al-en-02_9	A
Al-en-02_10	B
Al-en-02_11	B
Al-en-02_12	A
Al-en-02_13	A
Al-en-02_14	B
Al-en-02_15	B
Al-en-02_16	B
Al-en-02_17	C
Al-en-02_18	A
Al-en-02_19	B
Al-en-02_20	B
Al-en-02_21	A
Al-en-02_22	B
Al-en-02_23	A
Al-en-02_24	A
Al-en-02_25	B
Al-en-02_26	B
Al-en-02_27	A
Al-en-02_28	A
Al-en-02_29	B
Al-en-02_30	B
Al-en-02_31	B
Al-en-02_32	C
Al-en-02_33	A
Al-en-02_34	B
Al-en-02_35	B
Al-en-02_36	B
Al-en-02_37	A
Al-en-02_38	A
Al-en-02_39	B
Al-en-02_40	B
Al-en-02_41	B
Al-en-02_42	C
Al-en-02_43	A
Al-en-02_44	B
Al-en-02_45	B
Al-en-02_46	B
Al-en-02_47	B
Al-en-02_48	C
Al-en-02_49	A
Al-en-02_50	B
Al-en-02_51	B
Al-en-02_52	B
Al-en-02_53	C
Al-en-02_54	C
Al-en-02_55	B
Al-en-02_56	B
Al-en-02_57	B
Al-en-02_58	C
Al-en-02_59	B
Al-en-02_60	B
Al-en-02_61	C
Al-en-02_62	A
Al-en-02_63	B
Al-en-02_64	A
Al-en-02_65	A
Al-en-02_66	B
Al-en-02_67	B
Al-en-02_68	A
Al-en-02_69	A
Al-en-02_70	B
Al-en-02_71	B
Al-en-02_72	B
Al-en-02_73	C
Al-en-02_74	A
Al-en-02_75	B
Al-en-02_76	B
Al-en-02_77	B
Al-en-02_78	C
Al-en-02_79	B
Al-en-02_80	B
Al-en-02_81	C
Al-en-02_82	C
Al-en-02_83	B
Al-en-02_84	B
Al-en-02_85	C
Al-en-02_86	C
Al-en-02_87	C
Al-en-02_88	D
Al-en-02_89	B
Al-en-02_90	C
Al-en-02_91	C
Al-en-02_92	B
Al-en-02_93	A
Al-en-02_94	A
Al-en-02_95	B
Al-en-02_96	B
Al-en-02_97	B
Al-en-02_98	C
Al-en-02_99	A
Al-en-02_100	B
Al-en-02_101	B
Al-en-02_102	B
Al-en-02_103	B
Al-en-02_104	C
Al-en-02_105	A
Al-en-02_106	B
Al-en-02_107	B
Al-en-02_108	B
Al-en-02_109	C
Al-en-02_110	C
Al-en-02_111	B
Al-en-02_112	B
Al-en-02_113	A
Al-en-02_114	A
Al-en-02_115	B
Al-en-02_116	B
Al-en-02_117	B
Al-en-02_118	C
Al-en-02_119	A
Al-en-02_120	B
Al-en-02_121	B
Al-en-02_122	B
Al-en-02_123	B
Al-en-02_124	C
Al-en-02_125	A
Al-en-02_126	B
Al-en-02_127	B
Al-en-02_128	B
Al-en-02_129	C
Al-en-02_130	C
Al-en-02_131	B
Al-en-02_132	B
Al-en-02_133	B
Al-en-02_134	C
Al-en-02_135	B
Al-en-02_136	C
Al-en-02_137	A
Al-en-02_138	B
Al-en-02_139	A
Al-en-02_140	B
Al-en-02_141	B
Al-en-02_142	A
Al-en-02_143	B
Al-en-02_144	B
Al-en-02_145	C
Al-en-02_146	B
Al-en-02_147	B
Al-en-02_148	C
Al-en-02_149	B
Al-en-02_150	C
Al-en-02_151	C
Al-en-02_152	B
Al-en-02_153	C
Al-en-02_154	C
Al-en-02_155	D
Al-en-02_156	C
Al-en-02_157	B
Al-en-02_158	A
Al-en-02_159	B
Al-en-02_160	B
Al-en-02_161	C
Al-en-02_162	B
Al-en-02_163	B
Al-en-02_164	C
Al-en-02_165	B
Al-en-02_166	C
Al-en-02_167	A
Al-en-02_168	B
Al-en-02_169	A
Al-en-02_170	A
Al-en-02_171	B
Al-en-02_172	B
Al-en-02_173	A
Al-en-02_174	A
Al-en-02_175	B
Al-en-02_176	B
Al-en-02_177	B
Al-en-02_178	C
Al-en-02_179	A
Al-en-02_180	B
Al-en-02_181	B
Al-en-02_182	B
Al-en-02_183	A
Al-en-02_184	A
Al-en-02_185	B
Al-en-02_186	B
Al-en-02_187	B
Al-en-02_188	C
Al-en-02_189	A
Al-en-02_190	B
Al-en-02_191	B
Al-en-02_192	B
Al-en-02_193	B
Al-en-02_194	C
Al-en-02_195	A
Al-en-02_196	B
Al-en-02_197	B
Al-en-02_198	B
Al-en-02_199	C
Al-en-02_200	C
Al-en-02_201	B
Al-en-02_202	D
Al-en-02_203	D
Al-en-02_204	D
Al-en-02_205	C
Al-en-02_206	D
Al-en-02_207	D
Al-en-02_208	D
Al-en-02_209	C
Al-en-02_210	D
Al-en-02_211	D
Al-en-02_212	C
Al-en-02_213	D
Al-en-02_214	C
Al-en-02_215	D
Al-en-02_216	C
Al-en-02_217	D
Al-en-02_218	D
Al-en-02_219	C
Al-en-02_220	D
Al-en-02_221	D
Al-en-02_222	C
Al-en-02_223	D
Al-en-02_224	C
Al-en-02_225	D
Al-en-02_226	C
Al-en-02_227	D
Al-en-02_228	C
Al-en-02_229	D
Al-en-02_230	C
Al-en-02_231	D
Al-en-02_232	C
Al-en-02_233	C
Al-en-02_234	D
Al-en-02_235	C
Al-en-02_236	C
Al-en-02_237	B
Al-en-02_238	C
Al-en-02_239	C
Al-en-02_240	B
Al-en-02_241	C
Al-en-02_242	C
Al-en-02_243	C
Al-en-02_244	B
Al-en-02_245	C
Al-en-02_246	D
Al-en-02_247	C
Al-en-02_248	D
Al-en-02_249	C
Al-en-02_250	D
Al-en-02_251	C
Al-en-02_252	B
Al-en-02_253	B
Al-en-02_254	A
Al-en-02_255	B
Al-en-02_256	C
Al-en-02_257	B
Al-en-02_258	C
Al-en-02_259	B
Al-en-02_260	C
Al-en-02_261	B
Al-en-02_262	C
Al-en-02_263	B
Al-en-02_264	C
Al-en-02_265	B
Al-en-02_266	C
Al-en-02_267	B
Al-en-02_268	C
Al-en-02_269	D
Al-en-02_270	C
Al-en-02_271	C
Al-en-02_272	D
Al-en-02_273	C
Al-en-02_274	D
Al-en-02_275	D
Al-en-02_276	C
Al-en-02_277	D
Al-en-02_278	D
Al-en-02_279	C
Al-en-02_280	C
Al-en-02_281	D
Al-en-02_282	C
Al-en-02_283	D
Al-en-02_284	D
Al-en-02_285	C
Al-en-02_286	C
Al-en-02_287	D
Al-en-02_288	C
Al-en-02_289	C
Al-en-02_290	D
Al-en-02_291	C
Al-en-02_292	B
Al-en-02_293	B
Al-en-02_294	C
Al-en-02_295	C
Al-en-02_296	A
Al-en-02_297	B
Al-en-02_298	B
Al-en-02_299	B
Al-en-02_300	B
Al-en-02_301	C
Al-en-02_302	B
Al-en-02_303	C
Al-en-02_304	C
Al-en-02_305	C
Al-en-02_306	C
Al-en-02_307	D
Al-en-02_308	B
Al-en-02_309	B
Al-en-02_310	C
Al-en-02_311	C
Al-en-02_312	A
Al-en-02_313	A
Al-en-02_314	A
Al-en-02_315	A
Al-en-02_316	B
Al-en-02_317	A
Al-en-02_318	A
Al-en-02_319	A
Al-en-02_320	B
Al-en-02_321	A
Al-en-02_322	A
Al-en-02_323	B
Al-en-02_324	A
Al-en-02_325	B
Al-en-02_326	B
Al-en-02_327	A
Al-en-02_328	A
Al-en-02_329	A
Al-en-02_330	B
Al-en-02_331	A
Al-en-02_332	A
Al-en-02_333	B
Al-en-02_334	A
Al-en-02_335	B
Al-en-02_336	B
Al-en-02_337	A
Al-en-02_338	A
Al-en-02_339	B
Al-en-02_340	A
Al-en-02_341	B
Al-en-02_342	B
Al-en-02_343	A
Al-en-02_344	B
Al-en-02_345	B
Al-en-02_346	B
Al-en-02_347	A
Al-en-02_348	A
Al-en-02_349	A
Al-en-02_350	A
Al-en-02_351	A
Al-en-02_352	A
Al-en-02_353	A
Al-en-02_354	A
Al-en-02_355	A
Al-en-02_356	A
Al-en-02_357	A
Al-en-02_358	A
Al-en-02_359	A
Al-en-02_360	A
Al-en-02_361	A
Al-en-02_362	A
Al-en-02_363	A
Al-en-02_364	A
Al-en-02_365	A
Al-en-02_366	A
Al-en-02_367	A
Al-en-02_368	A
Al-en-02_369	A
Al-en-02_370	A
Al-en-02_371	A
Al-en-02_372	A
Al-en-02_373	A
Al-en-02_374	A
Al-en-02_375	A
Al-en-02_376	A
Al-en-02_377	A
Al-en-02_378	A
Al-en-02_379	A
Al-en-02_380	A
Al-en-02_381	A
Al-en-02_382	C
Al-en-02_383	B
Al-en-02_384	B
Al-en-02_385	B
Al-en-02_386	C
Al-en-02_387	C
Al-en-02_388	C
Al-en-02_389	C
Al-en-02_390	D
Al-en-02_391	B
Al-en-02_392	B
Al-en-02_393	C
Al-en-02_394	B
Al-en-02_395	C
Al-en-02_396	C
Al-en-02_397	B
Al-en-02_398	B
Al-en-02_399	B
Al-en-02_400	C
Al-en-02_401	A
Al-en-02_402	A
Al-en-02_403	B
Al-en-02_404	A
Al-en-02_405	B
Al-en-02_406	B
Al-en-02_407	B
Al-en-02_408	B
Al-en-02_409	C
Al-en-02_410	B
Al-en-02_411	C
Al-en-02_412	C
Al-en-02_413	A
Al-en-02_414	B
Al-en-02_415	B
Al-en-02_416	B
Al-en-02_417	C
Al-en-02_418	B
Al-en-02_419	B
Al-en-02_420	C
Al-en-02_421	B
Al-en-02_422	C
Al-en-02_423	C
Al-en-02_424	C
Al-en-02_425	D
Al-en-02_426	C
Al-en-02_427	D
Al-en-02_428	B
Al-en-02_429	C
Al-en-02_430	B
Al-en-02_431	C
Al-en-02_432	C
Al-en-02_433	B
Al-en-02_434	C
Al-en-02_435	C
Al-en-02_436	D
Al-en-02_437	C
Al-en-02_438	B
Al-en-02_439	B
Al-en-02_440	C
Al-en-02_441	B
Al-en-02_442	C
Al-en-02_443	A
Al-en-02_444	B
Al-en-02_445	A
Al-en-02_446	B
Al-en-02_447	B
Al-en-02_448	A
Al-en-02_449	B
Al-en-02_450	B
Al-en-02_451	C
Al-en-02_452	B
Al-en-02_453	B
Al-en-02_454	C
Al-en-02_455	B
Al-en-02_456	C
Al-en-02_457	C
Al-en-02_458	B
Al-en-02_459	C
Al-en-02_460	C
Al-en-02_461	D
Al-en-02_462	C
Al-en-02_463	B
Al-en-02_464	A
Al-en-02_465	B
Al-en-02_466	B
Al-en-02_467	C
Al-en-02_468	B
Al-en-02_469	B
Al-en-02_470	C
Al-en-02_471	B
Al-en-02_472	C
Al-en-02_473	B
Al-en-02_474	B
Al-en-02_475	B
Al-en-02_476	C
Al-en-02_477	C
Al-en-02_478	A
Al-en-02_479	A
Al-en-02_480	B
Al-en-02_481	B
Al-en-02_482	A
Al-en-02_483	B
Al-en-02_484	B
Al-en-02_485	B
Al-en-02_486	B
Al-en-02_487	C
Al-en-02_488	B
Al-en-02_489	B
Al-en-02_490	C
Al-en-02_491	C
Al-en-02_492	B
Al-en-02_493	C
Al-en-02_494	C
Al-en-02_495	C
Al-en-02_496	C
Al-en-02_497	D
Al-en-02_498	A
Al-en-02_499	B
Al-en-02_500	B
Al-en-02_501	B
Al-en-02_502	B
Al-en-02_503	C
Al-en-02_504	B
Al-en-02_505	B
Al-en-02_506	C
Al-en-02_507	C
Al-en-02_508	D
Al-en-02_509	D
Al-en-02_510	D
Al-en-02_511	D
Al-en-02_512	D
Al-en-02_513	D
Al-en-02_514	D
Al-en-02_515	D
Al-en-02_516	D
Al-en-02_517	D
Al-en-02_518	D
Al-en-02_519	D
Al-en-02_520	D
Al-en-02_521	D
Al-en-02_522	D
Al-en-02_523	D
Al-en-02_524	D
Al-en-02_525	D
Al-en-02_526	D
Al-en-02_527	D
Al-en-02_528	D
Al-en-02_529	D
Al-en-02_530	D
Al-en-02_531	D
Al-en-02_532	D
Al-en-02_533	D
Al-en-02_534	D
Al-en-02_535	D
Al-en-02_536	D
Al-en-02_537	D
Al-en-02_538	D
Al-en-02_539	D
Al-en-02_540	D
Al-en-02_541	D
Al-en-02_542	D
Al-en-02_543	C
Al-en-02_544	B
Al-en-02_545	B
Al-en-02_546	C
Al-en-02_547	C
Al-en-02_548	B
Al-en-02_549	B
Al-en-02_550	C
Al-en-02_551	C
Al-en-02_552	A
Al-en-02_553	B
Al-en-02_554	B
Al-en-02_555	B
Al-en-02_556	B
Al-en-02_557	C
Al-en-02_558	C
Al-en-02_559	C
Al-en-02_560	D
Al-en-02_561	D
Al-en-02_562	B
Al-en-02_563	C
Al-en-02_564	C
Al-en-02_565	C
Al-en-02_566	C
Al-en-02_567	D
Al-en-02_568	B
Al-en-02_569	C
Al-en-02_570	C
Al-en-02_571	C
Al-en-02_572	C
Al-en-02_573	D
Al-en-02_574	B
Al-en-02_575	B
Al-en-02_576	C
Al-en-02_577	C
Al-en-02_578	A
Al-en-02_579	A
Al-en-02_580	A
Al-en-02_581	B
Al-en-02_582	B
Al-en-02_583	A
Al-en-02_584	A
Al-en-02_585	B
Al-en-02_586	B
Al-en-02_587	A
Al-en-02_588	B
Al-en-02_589	B
Al-en-02_590	B
Al-en-02_591	B
Al-en-02_592	C
Al-en-02_593	A
Al-en-02_594	A
Al-en-02_595	B
Al-en-02_596	B
Al-en-02_597	A
Al-en-02_598	B
Al-en-02_599	B
Al-en-02_600	B
Al-en-02_601	B
Al-en-02_602	C
Al-en-02_603	A
Al-en-02_604	B
Al-en-02_605	B
Al-en-02_606	B
Al-en-02_607	B
Al-en-02_608	C
Al-en-02_609	B
Al-en-02_610	B
Al-en-02_611	C
Al-en-02_612	C
Al-en-02_613	C
Al-en-02_614	B
Al-en-02_615	C
Al-en-02_616	B
Al-en-02_617	B
Al-en-02_618	C
Al-en-02_619	D
Al-en-02_620	C
Al-en-02_621	C
Al-en-02_622	C
Al-en-02_623	B
Al-en-02_624	B
Al-en-02_625	C
Al-en-02_626	C
Al-en-02_627	B
Al-en-02_628	B
Al-en-02_629	C
Al-en-02_630	B
Al-en-02_631	B
Al-en-02_632	B
Al-en-02_633	A
Al-en-02_634	A
Al-en-02_635	B
Al-en-02_636	B
Al-en-02_637	A
Al-en-02_638	C
Al-en-02_639	B
Al-en-02_640	B
Al-en-02_641	C
Al-en-02_642	C
Al-en-02_643	B
Al-en-02_644	B
Al-en-02_645	B
Al-en-02_646	A
Al-en-02_647	B
Al-en-02_648	C
Al-en-02_649	C
Al-en-02_650	D
Al-en-02_651	D
Al-en-02_652	C
Al-en-02_653	D
Al-en-02_654	B
Al-en-02_655	C
Al-en-02_656	C
Al-en-02_657	B
Al-en-02_658	C
Al-en-02_659	C
Al-en-02_660	C
Al-en-02_661	B
Al-en-02_662	C
Al-en-02_663	D
Al-en-02_664	C
Al-en-02_665	D
Al-en-02_666	C
Al-en-02_667	D
Al-en-02_668	C
Al-en-02_669	B
Al-en-02_670	C
Al-en-02_671	C
Al-en-02_672	B
Al-en-02_673	C
Al-en-02_674	C
Al-en-02_675	C
Al-en-02_676	B
Al-en-02_677	C
Al-en-02_678	D
Al-en-02_679	C
Al-en-02_680	D
Al-en-02_681	C
Al-en-02_682	D
Al-en-02_683	C
Al-en-02_684	B
Al-en-02_685	B
Al-en-02_686	A
Al-en-02_687	B
Al-en-02_688	C
Al-en-02_689	B
Al-en-02_690	C
Al-en-02_691	B
Al-en-02_692	C
Al-en-02_693	B
Al-en-02_694	C
Al-en-02_695	B
Al-en-02_696	C
Al-en-02_697	B
Al-en-02_698	C
Al-en-02_699	B
Al-en-02_700	C
Al-en-02_701	D
Al-en-02_702	C
Al-en-02_703	C
Al-en-02_704	C
Al-en-02_705	B
Al-en-02_706	B
Al-en-02_707	B
Al-en-02_708	C
Al-en-02_709	B
Al-en-02_710	B
Al-en-02_711	C
Al-en-02_712	C
Al-en-02_713	C
Al-en-02_714	C
Al-en-02_715	D
Al-en-02_716	C
Al-en-02_717	C
Al-en-02_718	D
Al-en-02_719	B
Al-en-02_720	B
Al-en-02_721	C
Al-en-02_722	B
Al-en-02_723	B
Al-en-02_724	C
Al-en-02_725	B
Al-en-02_726	C
Al-en-02_727	B
Al-en-02_728	B
Al-en-02_729	C
Al-en-02_730	C
Al-en-02_731	B
Al-en-02_732	B
Al-en-02_733	C
Al-en-02_734	C
Al-en-02_735	C
Al-en-02_736	D
Al-en-02_737	B
Al-en-02_738	C
Al-en-02_739	C
Al-en-02_740	B
Al-en-02_741	B
Al-en-02_742	B
Al-en-02_743	C
Al-en-02_744	B
Al-en-02_745	B
Al-en-02_746	C
Al-en-02_747	A
Al-en-02_748	A
Al-en-02_749	B
Al-en-02_750	A
Al-en-02_751	A
Al-en-02_752	B
Al-en-02_753	A
Al-en-02_754	B
Al-en-02_755	A
Al-en-02_756	A
Al-en-02_757	B
Al-en-02_758	B
Al-en-02_759	A
Al-en-02_760	A
Al-en-02_761	B
Al-en-02_762	B
Al-en-02_763	B
Al-en-02_764	C
Al-en-02_765	A
Al-en-02_766	B
Al-en-02_767	B
Al-en-02_768	B
Al-en-02_769	B
Al-en-02_770	C
Al-en-02_771	B
Al-en-02_772	B
Al-en-02_773	C
Al-en-02_774	B
Al-en-02_775	C
Al-en-02_776	B
Al-en-02_777	B
Al-en-02_778	C
Al-en-02_779	C
Al-en-02_780	B
Al-en-02_781	B
Al-en-02_782	C
Al-en-02_783	C
Al-en-02_784	C
Al-en-02_785	D
Al-en-02_786	B
Al-en-02_787	C
Al-en-02_788	C
Al-en-02_789	A
Al-en-02_790	B
Al-en-02_791	A
Al-en-02_792	A
Al-en-02_793	B
Al-en-02_794	B
Al-en-02_795	A
Al-en-02_796	A
Al-en-02_797	B
Al-en-02_798	B
Al-en-02_799	B
Al-en-02_800	C
Al-en-02_801	A
Al-en-02_802	B
Al-en-02_803	B
Al-en-02_804	B
Al-en-02_805	A
Al-en-02_806	A
Al-en-02_807	B
Al-en-02_808	B
Al-en-02_809	B
Al-en-02_810	C
Al-en-02_811	A
Al-en-02_812	B
Al-en-02_813	B
Al-en-02_814	B
Al-en-02_815	B
Al-en-02_816	C
Al-en-02_817	A
Al-en-02_818	B
Al-en-02_819	B
Al-en-02_820	B
Al-en-02_821	C
Al-en-02_822	C
Al-en-02_823	B
Al-en-04_0	A
Al-en-04_1	A
Al-en-04_2	A
Al-en-04_3	A
Al-en-04_4	A
Al-en-04_5	A
Al-en-04_6	A
Al-en-04_7	A
Al-en-04_8	A
Al-en-04_9	A
Al-en-04_10	A
Al-en-04_11	A
Al-en-04_12	A
Al-en-04_13	A
Al-en-04_14	A
Al-en-04_15	A
Al-en-04_16	A
Al-en-04_17	A
Al-en-04_18	A
Al-en-04_19	A
Al-en-04_20	A
Al-en-04_21	A
Al-en-04_22	A
Al-en-04_23	A
Al-en-04_24	D
Al-en-04_25	D
Al-en-04_26	D
Al-en-04_27	D
Al-en-04_28	D
Al-en-04_29	D
Al-en-04_30	D
Al-en-04_31	D
Al-en-04_32	D
Al-en-04_33	D
Al-en-04_34	D
Al-en-04_35	C
Al-en-04_36	C
Al-en-04_37	C
Al-en-04_38	D
Al-en-04_39	D
Al-en-04_40	D
Al-en-04_41	D
Al-en-04_42	B
Al-en-04_43	B
Al-en-04_44	B
Al-en-04_45	B
Al-en-04_46	B
Al-en-04_47	B
Al-en-04_48	A
Al-en-04_49	A
Al-en-04_50	A
Al-en-04_51	A
Al-en-04_52	C
Al-en-04_53	D
Al-en-04_54	C
Al-en-04_55	C
Al-en-04_56	C
Al-en-04_57	D
Al-en-04_58	C
Al-en-04_59	C
Al-en-04_60	A
Al-en-04_61	A
Al-en-04_62	A
Al-en-04_63	A
Al-en-04_64	D
Al-en-04_65	C
Al-en-04_66	C
Al-en-04_67	D
Al-en-04_68	C
Al-en-04_69	C
Al-en-04_70	D
Al-en-04_71	B
Al-en-04_72	C
Al-en-04_73	C
Al-en-04_74	C
Al-en-04_75	C
Al-en-04_76	D
Al-en-04_77	B
Al-en-04_78	C
Al-en-04_79	C
Al-en-04_80	B
Al-en-04_81	C
Al-en-04_82	C
Al-en-04_83	B
Al-en-04_84	C
Al-en-04_85	C
Al-en-04_86	D
Al-en-04_87	B
Al-en-04_88	C
Al-en-04_89	C
Al-en-04_90	B
Al-en-04_91	C
Al-en-04_92	C
Al-en-04_93	B
Al-en-04_94	C
Al-en-04_95	C
Al-en-04_96	D
Al-en-04_97	B
Al-en-04_98	C
Al-en-04_99	C
Al-en-04_100	B
Al-en-04_101	C
Al-en-04_102	C
Al-en-04_103	B
Al-en-04_104	C
Al-en-04_105	B
Al-en-04_106	B
Al-en-04_107	C
Al-en-04_108	C
Al-en-04_109	B
Al-en-04_110	B
Al-en-04_111	B
Al-en-04_112	A
Al-en-04_113	B
Al-en-04_114	D
Al-en-04_115	D
Al-en-04_116	D
Al-en-04_117	D
Al-en-04_118	A
Al-en-04_119	A
Al-en-04_120	A
Al-en-04_121	A
Al-en-04_122	D
Al-en-04_123	C
Al-en-04_124	C
