item_index,question,country,intent,source,query,results_count,status,titles_found
117,In which province is the capital of Ireland located?,IE,others,wikivoyageapi,province capital ireland located Ireland,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikidata,province capital ireland located Ireland,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikipediaapi,capital Ireland,2,API_CALL,"Dublin, Reykjavík"
117,In which province is the capital of Ireland located?,IE,others,wikivoyageapi,IE,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikidata,capital Ireland,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
117,In which province is the capital of Ireland located?,IE,others,wikivoyageapi,IE,0,API_CALL,
117,In which province is the capital of Ireland located?,IE,others,wikidata,Ireland,0,API_CALL,
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikipediaapi,final matches ireland typically held Ireland,0,API_CALL,
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikivoyageapi,final matches ireland typically held Ireland,0,API_CALL,
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikidata,final matches ireland typically held Ireland,0,API_CALL,
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikipediaapi,Ireland,10,API_CALL,"Flag of Ireland, Ireland, Ireland as a tax haven, Ireland cricket team, Ireland national rugby union team, Ireland–United Kingdom relations, Ireland–United States relations, Kathy Ireland, Marin Ireland, Republic of Ireland"
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikivoyageapi,IE,0,API_CALL,
118,Where are the final matches of Ireland typically held for hurling and Gaelic football?,IE,sports,wikidata,Ireland,0,API_CALL,
119,Who is the current president of Sri Lanka?,LK,government_politics,wikipediaapi,current president sri lanka Sri Lanka,0,API_CALL,
119,Who is the current president of Sri Lanka?,LK,government_politics,wikivoyageapi,current president sri lanka Sri Lanka,0,API_CALL,
119,Who is the current president of Sri Lanka?,LK,government_politics,wikidata,current president sri lanka Sri Lanka,0,API_CALL,
119,Who is the current president of Sri Lanka?,LK,government_politics,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
119,Who is the current president of Sri Lanka?,LK,government_politics,wikivoyageapi,LK,0,API_CALL,
119,Who is the current president of Sri Lanka?,LK,government_politics,wikidata,Sri Lanka,0,API_CALL,
120,What is the tallest building in Sri Lanka?,LK,others,wikipediaapi,tallest building sri lanka Sri Lanka,0,API_CALL,
120,What is the tallest building in Sri Lanka?,LK,others,wikivoyageapi,tallest building sri lanka Sri Lanka,0,API_CALL,
120,What is the tallest building in Sri Lanka?,LK,others,wikidata,tallest building sri lanka Sri Lanka,0,API_CALL,
120,What is the tallest building in Sri Lanka?,LK,others,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
120,What is the tallest building in Sri Lanka?,LK,others,wikivoyageapi,LK,0,API_CALL,
120,What is the tallest building in Sri Lanka?,LK,others,wikidata,Sri Lanka,0,API_CALL,
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikipediaapi,animal prominently featured perahera festival Sri Lanka,0,API_CALL,
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikivoyageapi,animal prominently featured perahera festival Sri Lanka,0,API_CALL,
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikidata,animal prominently featured perahera festival Sri Lanka,0,API_CALL,
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikivoyageapi,LK,0,API_CALL,
121,Which animal is prominently featured in the Perahera festival in Sri Lanka?,LK,food_drink,wikidata,Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikipediaapi,province sri lanka famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikivoyageapi,province sri lanka famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikidata,province sri lanka famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikipediaapi,famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikivoyageapi,famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikidata,famous temple Sri Lanka,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikivoyageapi,LK,0,API_CALL,
122,In which province of Sri Lanka is the famous Temple of the Tooth located?,LK,religion_spirituality,wikidata,Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikipediaapi,animal appears sri lanka national Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikivoyageapi,animal appears sri lanka national Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikidata,animal appears sri lanka national Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikipediaapi,national flag Sri Lanka,1,API_CALL,Flag of Sri Lanka
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikivoyageapi,national flag Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikidata,national flag Sri Lanka,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikivoyageapi,LK,0,API_CALL,
123,Which animal appears on Sri Lanka's national flag?,LK,national_symbols_emblems,wikidata,Sri Lanka,0,API_CALL,
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikipediaapi,natural disaster hit sri lanka Sri Lanka,0,API_CALL,
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikivoyageapi,natural disaster hit sri lanka Sri Lanka,0,API_CALL,
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikidata,natural disaster hit sri lanka Sri Lanka,0,API_CALL,
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikivoyageapi,LK,0,API_CALL,
124,"What natural disaster hit Sri Lanka in December 2004, causing great damage and loss of life?",LK,food_drink,wikidata,Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikipediaapi,sri lanka commercial capital Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikivoyageapi,sri lanka commercial capital Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikidata,sri lanka commercial capital Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikipediaapi,capital Sri Lanka,1,API_CALL,Capital of Sri Lanka
125,What is Sri Lanka's commercial capital?,LK,others,wikivoyageapi,capital Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikidata,capital Sri Lanka,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikipediaapi,Sri Lanka,10,API_CALL,"SriLankan Airlines, Sri Lanka, Sri Lanka Air Force, Sri Lanka Armed Forces, Sri Lanka Army, Sri Lanka national cricket team, Sri Lanka national football team, Sri Lankan Tamils, Sri Lankan civil war, Sri Lankan economic crisis (2019–2024)"
125,What is Sri Lanka's commercial capital?,LK,others,wikivoyageapi,LK,0,API_CALL,
125,What is Sri Lanka's commercial capital?,LK,others,wikidata,Sri Lanka,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikipediaapi,name traditional clothing men philippines Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikivoyageapi,name traditional clothing men philippines Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikidata,name traditional clothing men philippines Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikipediaapi,traditional clothing Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikivoyageapi,traditional clothing Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikidata,traditional clothing Philippines,0,API_CALL,
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikivoyageapi,PH,1,API_CALL,Philippines
126,What is the name of the traditional clothing for men in the Philippines usually worn at formal occasions?,PH,social_norms_etiquette,wikidata,Philippines,0,API_CALL,
127,What are the main ingredients of adobo?,PH,others,wikipediaapi,main ingredients adobo Philippines,0,API_CALL,
127,What are the main ingredients of adobo?,PH,others,wikivoyageapi,main ingredients adobo Philippines,0,API_CALL,
127,What are the main ingredients of adobo?,PH,others,wikidata,main ingredients adobo Philippines,0,API_CALL,
127,What are the main ingredients of adobo?,PH,others,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
127,What are the main ingredients of adobo?,PH,others,wikivoyageapi,PH,1,DEDUP_SKIP,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikipediaapi,name traditional dance bamboo used Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikivoyageapi,name traditional dance bamboo used Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikidata,name traditional dance bamboo used Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikipediaapi,traditional dance Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikivoyageapi,traditional dance Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikidata,traditional dance Philippines,0,API_CALL,
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
128,What is the name of the traditional dance where bamboo is used?,PH,arts_literature_music,wikivoyageapi,PH,1,DEDUP_SKIP,
129,Who is considered the national hero of the Philippines?,PH,others,wikipediaapi,considered national hero philippines Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikivoyageapi,considered national hero philippines Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikidata,considered national hero philippines Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikipediaapi,national hero Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikivoyageapi,national hero Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikidata,national hero Philippines,0,API_CALL,
129,Who is considered the national hero of the Philippines?,PH,others,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
129,Who is considered the national hero of the Philippines?,PH,others,wikivoyageapi,PH,1,DEDUP_SKIP,
130,Which of the following is an example of harana?,PH,media_popculture,wikipediaapi,following example harana Philippines,0,API_CALL,
130,Which of the following is an example of harana?,PH,media_popculture,wikivoyageapi,following example harana Philippines,0,API_CALL,
130,Which of the following is an example of harana?,PH,media_popculture,wikidata,following example harana Philippines,0,API_CALL,
130,Which of the following is an example of harana?,PH,media_popculture,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
130,Which of the following is an example of harana?,PH,media_popculture,wikivoyageapi,PH,1,DEDUP_SKIP,
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikipediaapi,month language month usually held Philippines,0,API_CALL,
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikivoyageapi,month language month usually held Philippines,0,API_CALL,
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikidata,month language month usually held Philippines,0,API_CALL,
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikipediaapi,language Philippines,1,API_CALL,Languages of the Philippines
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikivoyageapi,PH,1,DEDUP_SKIP,
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
131,Which month is the Language Month usually held in the Philippines?,PH,language_writing,wikivoyageapi,PH,1,DEDUP_SKIP,
132,What is the name of the small local government units or communities in the Philippines headed by a captain?,PH,government_politics,wikipediaapi,name small local government units Philippines,0,API_CALL,
132,What is the name of the small local government units or communities in the Philippines headed by a captain?,PH,government_politics,wikivoyageapi,name small local government units Philippines,0,API_CALL,
132,What is the name of the small local government units or communities in the Philippines headed by a captain?,PH,government_politics,wikidata,name small local government units Philippines,0,API_CALL,
132,What is the name of the small local government units or communities in the Philippines headed by a captain?,PH,government_politics,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
132,What is the name of the small local government units or communities in the Philippines headed by a captain?,PH,government_politics,wikivoyageapi,PH,1,DEDUP_SKIP,
133,What is the tradition of Filipinos on Christmas Eve where they attend Mass from December 16 to 24?,PH,social_norms_etiquette,wikipediaapi,tradition filipinos christmas eve they Philippines,0,API_CALL,
133,What is the tradition of Filipinos on Christmas Eve where they attend Mass from December 16 to 24?,PH,social_norms_etiquette,wikivoyageapi,tradition filipinos christmas eve they Philippines,0,API_CALL,
133,What is the tradition of Filipinos on Christmas Eve where they attend Mass from December 16 to 24?,PH,social_norms_etiquette,wikidata,tradition filipinos christmas eve they Philippines,0,API_CALL,
133,What is the tradition of Filipinos on Christmas Eve where they attend Mass from December 16 to 24?,PH,social_norms_etiquette,wikipediaapi,Philippines,10,API_CALL,"Flag of the Philippines, List of presidents of the Philippines, Philippine Air Force, Philippine Airlines, Philippine Navy, Philippine drug war, Philippine peso, Philippines, Philippines campaign (1941–1942), Philippines national football team"
133,What is the tradition of Filipinos on Christmas Eve where they attend Mass from December 16 to 24?,PH,social_norms_etiquette,wikivoyageapi,PH,1,DEDUP_SKIP,
134,What is the capital of Bulgaria?,BG,others,wikipediaapi,capital bulgaria Bulgaria,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikivoyageapi,capital bulgaria Bulgaria,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikidata,capital bulgaria Bulgaria,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikipediaapi,capital Bulgaria,3,API_CALL,"Capital (Bulgarian newspaper), Caritas Bulgaria, Sofia"
134,What is the capital of Bulgaria?,BG,others,wikivoyageapi,BG,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikidata,capital Bulgaria,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
134,What is the capital of Bulgaria?,BG,others,wikivoyageapi,BG,0,API_CALL,
134,What is the capital of Bulgaria?,BG,others,wikidata,Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikipediaapi,bulgaria national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikivoyageapi,bulgaria national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikidata,bulgaria national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikipediaapi,national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikivoyageapi,national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikidata,national holiday Bulgaria,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikivoyageapi,BG,0,API_CALL,
135,What is Bulgaria's national holiday?,BG,holidays_festivals,wikidata,Bulgaria,0,API_CALL,
136,What is the Bulgarian alphabet called?,BG,language_writing,wikipediaapi,bulgarian alphabet called Bulgaria,0,API_CALL,
136,What is the Bulgarian alphabet called?,BG,language_writing,wikivoyageapi,bulgarian alphabet called Bulgaria,0,API_CALL,
136,What is the Bulgarian alphabet called?,BG,language_writing,wikidata,bulgarian alphabet called Bulgaria,0,API_CALL,
136,What is the Bulgarian alphabet called?,BG,language_writing,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
136,What is the Bulgarian alphabet called?,BG,language_writing,wikivoyageapi,BG,0,API_CALL,
136,What is the Bulgarian alphabet called?,BG,language_writing,wikidata,Bulgaria,0,API_CALL,
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikipediaapi,bulgarian revolutionary known apostle freedom Bulgaria,0,API_CALL,
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikivoyageapi,bulgarian revolutionary known apostle freedom Bulgaria,0,API_CALL,
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikidata,bulgarian revolutionary known apostle freedom Bulgaria,0,API_CALL,
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikivoyageapi,BG,0,API_CALL,
137,"Which Bulgarian revolutionary is known as the ""Apostle of Freedom""?",BG,history_identity,wikidata,Bulgaria,0,API_CALL,
138,What do we celebrate on May 24?,BG,culture_landmarks,wikipediaapi,celebrate may Bulgaria,0,API_CALL,
138,What do we celebrate on May 24?,BG,culture_landmarks,wikivoyageapi,celebrate may Bulgaria,0,API_CALL,
138,What do we celebrate on May 24?,BG,culture_landmarks,wikidata,celebrate may Bulgaria,0,API_CALL,
138,What do we celebrate on May 24?,BG,culture_landmarks,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
138,What do we celebrate on May 24?,BG,culture_landmarks,wikivoyageapi,BG,0,API_CALL,
138,What do we celebrate on May 24?,BG,culture_landmarks,wikidata,Bulgaria,0,API_CALL,
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikipediaapi,author novel under yoke Bulgaria,0,API_CALL,
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikivoyageapi,author novel under yoke Bulgaria,0,API_CALL,
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikidata,author novel under yoke Bulgaria,0,API_CALL,
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikivoyageapi,BG,0,API_CALL,
139,"Who is the author of the novel ""Under the Yoke""?",BG,others,wikidata,Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikipediaapi,traditional bulgarian dish Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikivoyageapi,traditional bulgarian dish Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikidata,traditional bulgarian dish Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikipediaapi,traditional bulgarian Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikivoyageapi,traditional bulgarian Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikidata,traditional bulgarian Bulgaria,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikipediaapi,Bulgaria,10,API_CALL,"Bulgaria, Bulgaria national football team, Bulgarian Air Force, Bulgarian Armed Forces, Bulgarian Socialist Party, Bulgarian Turks, Bulgarian language, Bulgarian lev, Bulgarians, Bulgaria–United States relations"
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikivoyageapi,BG,0,API_CALL,
140,Which is a traditional Bulgarian dish?,BG,food_drink,wikidata,Bulgaria,0,API_CALL,
141,What is Japan's era name as of 2025?,JP,others,wikipediaapi,japan era name 2025 Japan,0,API_CALL,
141,What is Japan's era name as of 2025?,JP,others,wikivoyageapi,japan era name 2025 Japan,0,API_CALL,
141,What is Japan's era name as of 2025?,JP,others,wikidata,japan era name 2025 Japan,0,API_CALL,
141,What is Japan's era name as of 2025?,JP,others,wikipediaapi,Japan,10,API_CALL,"Flag of Japan, Japan, Japan Air Lines Flight 123, Japan Airlines, Japan Self-Defense Forces, Japan national football team, Japanese honorifics, Japanese language, Japanese war crimes, Japanese yen"
141,What is Japan's era name as of 2025?,JP,others,wikivoyageapi,JP,0,API_CALL,
141,What is Japan's era name as of 2025?,JP,others,wikidata,Japan,0,API_CALL,
142,What is a typical Japanese breakfast?,JP,others,wikipediaapi,typical japanese breakfast Japan,0,API_CALL,
142,What is a typical Japanese breakfast?,JP,others,wikivoyageapi,typical japanese breakfast Japan,0,API_CALL,
142,What is a typical Japanese breakfast?,JP,others,wikidata,typical japanese breakfast Japan,0,API_CALL,
142,What is a typical Japanese breakfast?,JP,others,wikipediaapi,Japan,10,API_CALL,"Flag of Japan, Japan, Japan Air Lines Flight 123, Japan Airlines, Japan Self-Defense Forces, Japan national football team, Japanese honorifics, Japanese language, Japanese war crimes, Japanese yen"
142,What is a typical Japanese breakfast?,JP,others,wikivoyageapi,JP,0,API_CALL,
142,What is a typical Japanese breakfast?,JP,others,wikidata,Japan,0,API_CALL,
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikipediaapi,symbol tokyo Japan,0,API_CALL,
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikivoyageapi,symbol tokyo Japan,0,API_CALL,
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikidata,symbol tokyo Japan,0,API_CALL,
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikipediaapi,Japan,10,API_CALL,"Flag of Japan, Japan, Japan Air Lines Flight 123, Japan Airlines, Japan Self-Defense Forces, Japan national football team, Japanese honorifics, Japanese language, Japanese war crimes, Japanese yen"
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikivoyageapi,JP,0,API_CALL,
143,What is the symbol of Tokyo?,JP,national_symbols_emblems,wikidata,Japan,0,API_CALL,
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikipediaapi,most prestigious private university tokyo Japan,0,API_CALL,
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikivoyageapi,most prestigious private university tokyo Japan,0,API_CALL,
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikidata,most prestigious private university tokyo Japan,0,API_CALL,
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikipediaapi,Japan,10,API_CALL,"Flag of Japan, Japan, Japan Air Lines Flight 123, Japan Airlines, Japan Self-Defense Forces, Japan national football team, Japanese honorifics, Japanese language, Japanese war crimes, Japanese yen"
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikivoyageapi,JP,0,API_CALL,
144,What is the most prestigious private university in Tokyo?,JP,education_knowledge_systems,wikidata,Japan,0,API_CALL,
